slim_id	slim_name	subsumed_id	subsumed_name	min_distance
DOID:10584	retinitis pigmentosa	DOID:0110375	retinitis pigmentosa 40	1
DOID:10584	retinitis pigmentosa	DOID:0110376	retinitis pigmentosa 41	1
DOID:10584	retinitis pigmentosa	DOID:0110377	retinitis pigmentosa 49	1
DOID:10584	retinitis pigmentosa	DOID:0110378	retinitis pigmentosa 29	1
DOID:10584	retinitis pigmentosa	DOID:0110379	retinitis pigmentosa 43	1
DOID:10584	retinitis pigmentosa	DOID:0110380	retinitis pigmentosa 62	1
DOID:10584	retinitis pigmentosa	DOID:0110381	retinitis pigmentosa 14	1
DOID:10584	retinitis pigmentosa	DOID:0110382	retinitis pigmentosa 48	1
DOID:10584	retinitis pigmentosa	DOID:0110383	retinitis pigmentosa 7	1
DOID:10584	retinitis pigmentosa	DOID:0110384	retinitis pigmentosa 25	1
DOID:10584	retinitis pigmentosa	DOID:0110385	retinitis pigmentosa 63	1
DOID:10584	retinitis pigmentosa	DOID:0110386	retinitis pigmentosa 42	1
DOID:10584	retinitis pigmentosa	DOID:0110387	retinitis pigmentosa 9	1
DOID:10584	retinitis pigmentosa	DOID:0110388	retinitis pigmentosa 10	1
DOID:10584	retinitis pigmentosa	DOID:0110389	retinitis pigmentosa 73	1
DOID:10584	retinitis pigmentosa	DOID:0110390	retinitis pigmentosa 1	1
DOID:10584	retinitis pigmentosa	DOID:0110391	retinitis pigmentosa 31	1
DOID:10584	retinitis pigmentosa	DOID:0110392	retinitis pigmentosa 70	1
DOID:10584	retinitis pigmentosa	DOID:0110393	retinitis pigmentosa 66	1
DOID:10584	retinitis pigmentosa	DOID:0110394	retinitis pigmentosa 44	1
DOID:10584	retinitis pigmentosa	DOID:0110395	retinitis pigmentosa 72	1
DOID:10584	retinitis pigmentosa	DOID:0110396	retinitis pigmentosa 50	1
DOID:10584	retinitis pigmentosa	DOID:0110397	retinitis pigmentosa 27	1
DOID:10584	retinitis pigmentosa	DOID:0110398	retinitis pigmentosa 51	1
DOID:10584	retinitis pigmentosa	DOID:0110399	retinitis pigmentosa 37	1
DOID:10584	retinitis pigmentosa	DOID:0110400	retinitis pigmentosa 22	1
DOID:10584	retinitis pigmentosa	DOID:0110401	retinitis pigmentosa 74	1
DOID:10584	retinitis pigmentosa	DOID:0110402	retinitis pigmentosa 45	1
DOID:10584	retinitis pigmentosa	DOID:0110403	retinitis pigmentosa 13	1
DOID:10584	retinitis pigmentosa	DOID:0110404	retinitis pigmentosa 17	1
DOID:10584	retinitis pigmentosa	DOID:0110405	retinitis pigmentosa 36	1
DOID:10584	retinitis pigmentosa	DOID:0110406	retinitis pigmentosa 30	1
DOID:10584	retinitis pigmentosa	DOID:0110407	retinitis pigmentosa 57	1
DOID:10584	retinitis pigmentosa	DOID:0110408	retinitis pigmentosa 11	1
DOID:10584	retinitis pigmentosa	DOID:0110409	retinitis pigmentosa 46	1
DOID:10584	retinitis pigmentosa	DOID:0110410	retinitis pigmentosa 69	1
DOID:10584	retinitis pigmentosa	DOID:0110411	retinitis pigmentosa 60	1
DOID:10584	retinitis pigmentosa	DOID:0110412	retinitis pigmentosa 23	1
DOID:10584	retinitis pigmentosa	DOID:0110413	retinitis pigmentosa 6	1
DOID:10584	retinitis pigmentosa	DOID:0110414	retinitis pigmentosa 3	1
DOID:10584	retinitis pigmentosa	DOID:0110415	retinitis pigmentosa 2	1
DOID:10584	retinitis pigmentosa	DOID:0110416	retinitis pigmentosa 24	1
DOID:10584	retinitis pigmentosa	DOID:0110417	retinitis pigmentosa 34	1
DOID:10584	retinitis pigmentosa	DOID:0110418	retinitis pigmentosa Y-linked	1
DOID:10584	retinitis pigmentosa	DOID:0110419	retinitis pigmentosa with or without situs inversus	1
DOID:10584	retinitis pigmentosa	DOID:0110420	dominant pericentral pigmentary retinopathy	1
DOID:10584	retinitis pigmentosa	DOID:0110421	late-adult onset retinitis pigmentosa	1
DOID:10584	retinitis pigmentosa	DOID:0110422	autosomal recessive pericentral pigmentary retinopathy	1
DOID:10584	retinitis pigmentosa	DOID:10584	retinitis pigmentosa	0
DOID:10591	pre-eclampsia	DOID:10590	mild pre-eclampsia	1
DOID:10591	pre-eclampsia	DOID:10591	pre-eclampsia	0
DOID:10591	pre-eclampsia	DOID:13129	severe pre-eclampsia	1
DOID:10591	pre-eclampsia	DOID:13133	HELLP syndrome	2
DOID:10591	pre-eclampsia	DOID:13593	eclampsia	1
DOID:10608	celiac disease	DOID:10608	celiac disease	0
DOID:1062	Fanconi syndrome	DOID:1062	Fanconi syndrome	0
DOID:10629	microphthalmia	DOID:0060835	isolated microphthalmia 6	1
DOID:10629	microphthalmia	DOID:0060836	isolated microphthalmia 4	1
DOID:10629	microphthalmia	DOID:0060837	isolated microphthalmia 5	1
DOID:10629	microphthalmia	DOID:0060838	isolated microphthalmia 7	1
DOID:10629	microphthalmia	DOID:0060839	isolated microphthalmia 2	1
DOID:10629	microphthalmia	DOID:0060840	isolated microphthalmia 1	1
DOID:10629	microphthalmia	DOID:0060841	isolated microphthalmia 8	1
DOID:10629	microphthalmia	DOID:0060842	isolated microphthalmia 3	1
DOID:10629	microphthalmia	DOID:10629	microphthalmia	0
DOID:1064	cystinosis	DOID:1064	cystinosis	0
DOID:10652	Alzheimer's disease	DOID:0110035	Alzheimer's disease 2	1
DOID:10652	Alzheimer's disease	DOID:0110036	Alzheimer's disease 16	1
DOID:10652	Alzheimer's disease	DOID:0110037	Alzheimer's disease 5	1
DOID:10652	Alzheimer's disease	DOID:0110038	Alzheimer's disease 6	1
DOID:10652	Alzheimer's disease	DOID:0110039	Alzheimer's disease 7	1
DOID:10652	Alzheimer's disease	DOID:0110040	Alzheimer's disease 4	1
DOID:10652	Alzheimer's disease	DOID:0110041	Alzheimer's disease 8	1
DOID:10652	Alzheimer's disease	DOID:0110042	Alzheimer's disease 3	1
DOID:10652	Alzheimer's disease	DOID:0110043	Alzheimer's disease 10	1
DOID:10652	Alzheimer's disease	DOID:0110044	Alzheimer's disease 11	1
DOID:10652	Alzheimer's disease	DOID:0110045	Alzheimer's disease 12	1
DOID:10652	Alzheimer's disease	DOID:0110046	Alzheimer's disease 13	1
DOID:10652	Alzheimer's disease	DOID:0110047	Alzheimer's disease 14	1
DOID:10652	Alzheimer's disease	DOID:0110048	Alzheimer's disease 15	1
DOID:10652	Alzheimer's disease	DOID:0110049	Alzheimer's disease 17	1
DOID:10652	Alzheimer's disease	DOID:0110050	Alzheimer's disease 18	1
DOID:10652	Alzheimer's disease	DOID:0110051	Alzheimer's disease 19	1
DOID:10652	Alzheimer's disease	DOID:10652	Alzheimer's disease	0
DOID:10763	hypertension	DOID:10177	malignant hypertensive renal disease	3
DOID:10763	hypertension	DOID:10590	mild pre-eclampsia	2
DOID:10763	hypertension	DOID:10591	pre-eclampsia	1
DOID:10763	hypertension	DOID:1073	renal hypertension	2
DOID:10763	hypertension	DOID:10763	hypertension	0
DOID:10763	hypertension	DOID:10823	malignant essential hypertension	2
DOID:10763	hypertension	DOID:10824	malignant hypertension	1
DOID:10763	hypertension	DOID:10825	essential hypertension	1
DOID:10763	hypertension	DOID:10913	benign essential hypertension	2
DOID:10763	hypertension	DOID:11130	secondary hypertension	1
DOID:10763	hypertension	DOID:11520	benign hypertensive renal disease	3
DOID:10763	hypertension	DOID:11664	nephrosclerosis	3
DOID:10763	hypertension	DOID:13042	persistent fetal circulation syndrome	2
DOID:10763	hypertension	DOID:13129	severe pre-eclampsia	2
DOID:10763	hypertension	DOID:13133	HELLP syndrome	3
DOID:10763	hypertension	DOID:13143	benign secondary hypertension	2
DOID:10763	hypertension	DOID:13145	benign renovascular hypertension	3
DOID:10763	hypertension	DOID:13593	eclampsia	2
DOID:10763	hypertension	DOID:13730	malignant renovascular hypertension	3
DOID:10763	hypertension	DOID:13731	malignant secondary hypertension	2
DOID:10763	hypertension	DOID:1591	renovascular hypertension	3
DOID:10763	hypertension	DOID:5453	pulmonary venoocclusive disease	2
DOID:10763	hypertension	DOID:6432	pulmonary hypertension	1
DOID:10811	nasal cavity cancer	DOID:10811	nasal cavity cancer	0
DOID:10811	nasal cavity cancer	DOID:10812	nasal cavity olfactory neuroblastoma	1
DOID:10811	nasal cavity cancer	DOID:10813	nasal cavity lymphoma	1
DOID:10811	nasal cavity cancer	DOID:4930	nasal cavity adenocarcinoma	2
DOID:10811	nasal cavity cancer	DOID:4931	nasal cavity carcinoma	1
DOID:10811	nasal cavity cancer	DOID:5515	nasal cavity squamous cell carcinoma	2
DOID:10811	nasal cavity cancer	DOID:8415	carcinoma arising in nasal papillomatosis	2
DOID:10825	essential hypertension	DOID:10823	malignant essential hypertension	1
DOID:10825	essential hypertension	DOID:10825	essential hypertension	0
DOID:10825	essential hypertension	DOID:10913	benign essential hypertension	1
DOID:10871	age related macular degeneration	DOID:0050817	Stargardt disease	1
DOID:10871	age related macular degeneration	DOID:0110014	age related macular degeneration 1	1
DOID:10871	age related macular degeneration	DOID:0110015	age related macular degeneration 2	1
DOID:10871	age related macular degeneration	DOID:0110017	age related macular degeneration 4	1
DOID:10871	age related macular degeneration	DOID:0110018	age related macular degeneration 6	1
DOID:10871	age related macular degeneration	DOID:0110019	age related macular degeneration 7	1
DOID:10871	age related macular degeneration	DOID:0110020	age related macular degeneration 8	1
DOID:10871	age related macular degeneration	DOID:0110021	age related macular degeneration 9	1
DOID:10871	age related macular degeneration	DOID:0110022	age related macular degeneration 10	1
DOID:10871	age related macular degeneration	DOID:0110023	age related macular degeneration 11	1
DOID:10871	age related macular degeneration	DOID:0110024	age related macular degeneration 12	1
DOID:10871	age related macular degeneration	DOID:0110025	age related macular degeneration 13	1
DOID:10871	age related macular degeneration	DOID:0110026	age related macular degeneration 14	1
DOID:10871	age related macular degeneration	DOID:0110027	age related macular degeneration 15	1
DOID:10871	age related macular degeneration	DOID:0110028	age related macular degeneration 5	1
DOID:10871	age related macular degeneration	DOID:10871	age related macular degeneration	0
DOID:10892	hypospadias	DOID:10892	hypospadias	0
DOID:10908	hydrocephalus	DOID:10908	hydrocephalus	0
DOID:10908	hydrocephalus	DOID:14159	obstructive hydrocephalus	1
DOID:10908	hydrocephalus	DOID:1572	normal pressure hydrocephalus	2
DOID:10908	hydrocephalus	DOID:1573	communicating hydrocephalus	1
DOID:1094	attention deficit hyperactivity disorder	DOID:1094	attention deficit hyperactivity disorder	0
DOID:10941	intracranial aneurysm	DOID:0060228	intracranial berry aneurysm	1
DOID:10941	intracranial aneurysm	DOID:10941	intracranial aneurysm	0
DOID:10970	spastic quadriplegia	DOID:10970	spastic quadriplegia	0
DOID:10976	membranous glomerulonephritis	DOID:10976	membranous glomerulonephritis	0
DOID:10992	acute hemorrhagic leukoencephalitis	DOID:10992	acute hemorrhagic leukoencephalitis	0
DOID:11054	urinary bladder cancer	DOID:11054	urinary bladder cancer	0
DOID:11054	urinary bladder cancer	DOID:11593	bladder lateral wall cancer	1
DOID:11054	urinary bladder cancer	DOID:11809	bladder neck cancer	1
DOID:11054	urinary bladder cancer	DOID:11811	urinary bladder posterior wall cancer	1
DOID:11054	urinary bladder cancer	DOID:11812	bladder sarcoma	1
DOID:11054	urinary bladder cancer	DOID:11813	bladder trigone cancer	1
DOID:11054	urinary bladder cancer	DOID:11814	urinary bladder anterior wall cancer	1
DOID:11054	urinary bladder cancer	DOID:11817	urachus cancer	1
DOID:11054	urinary bladder cancer	DOID:11818	ureteric orifice cancer	1
DOID:11054	urinary bladder cancer	DOID:11820	bladder dome cancer	1
DOID:11054	urinary bladder cancer	DOID:11821	bladder lymphoma	1
DOID:11054	urinary bladder cancer	DOID:3710	bladder colloid adenocarcinoma	3
DOID:11054	urinary bladder cancer	DOID:3711	bladder adenocarcinoma	2
DOID:11054	urinary bladder cancer	DOID:3741	bladder verrucous squamous cell carcinoma	3
DOID:11054	urinary bladder cancer	DOID:3742	bladder squamous cell carcinoma	2
DOID:11054	urinary bladder cancer	DOID:4006	bladder urothelial carcinoma	2
DOID:11054	urinary bladder cancer	DOID:4007	bladder carcinoma	1
DOID:11054	urinary bladder cancer	DOID:5306	bladder clear cell adenocarcinoma	3
DOID:11054	urinary bladder cancer	DOID:5427	urinary bladder villous adenoma	1
DOID:11054	urinary bladder cancer	DOID:5957	bladder urachal squamous cell carcinoma	3
DOID:11054	urinary bladder cancer	DOID:5958	bladder urachal carcinoma	2
DOID:11054	urinary bladder cancer	DOID:6210	bladder diffuse clear cell adenocarcinoma	4
DOID:11054	urinary bladder cancer	DOID:6476	clear cell variant infiltrating bladder urothelial carcinoma	4
DOID:11054	urinary bladder cancer	DOID:6477	invasive bladder transitional cell carcinoma	3
DOID:11054	urinary bladder cancer	DOID:6481	bladder signet ring cell adenocarcinoma	3
DOID:11054	urinary bladder cancer	DOID:6571	non-invasive bladder urothelial carcinoma	3
DOID:11054	urinary bladder cancer	DOID:6594	bladder colonic type adenocarcinoma	3
DOID:11054	urinary bladder cancer	DOID:6975	bladder urothelial papillary carcinoma	3
DOID:11054	urinary bladder cancer	DOID:6976	micropapillary variant infiltrating bladder urothelial carcinoma	4
DOID:11054	urinary bladder cancer	DOID:7132	urinary bladder small cell neuroendocrine carcinoma	2
DOID:11054	urinary bladder cancer	DOID:7244	bladder urachal urothelial carcinoma	3
DOID:11054	urinary bladder cancer	DOID:7315	Jewett-Marshall bladder cancer	2
DOID:11054	urinary bladder cancer	DOID:7371	superficial urinary bladder cancer	2
DOID:11054	urinary bladder cancer	DOID:7553	infiltrating bladder urothelial carcinoma sarcomatoid variant	4
DOID:11054	urinary bladder cancer	DOID:7600	infiltrating bladder lymphoepithelioma-like carcinoma	4
DOID:11054	urinary bladder cancer	DOID:7694	bladder urachal adenocarcinoma	3
DOID:11054	urinary bladder cancer	DOID:7967	lipid-cell variant infiltrating bladder urothelial carcinoma	4
DOID:11054	urinary bladder cancer	DOID:7968	plasmacytoid variant infiltrating bladder urothelial carcinoma	4
DOID:11054	urinary bladder cancer	DOID:7969	nested variant infiltrating bladder urothelial carcinoma	4
DOID:11054	urinary bladder cancer	DOID:7971	microcystic variant infiltrating bladder urothelial carcinoma	4
DOID:11054	urinary bladder cancer	DOID:7972	lymphoma-like variant infiltrating bladder urothelial carcinoma	4
DOID:11054	urinary bladder cancer	DOID:8050	bladder tubulo-cystic clear cell adenocarcinoma	4
DOID:11054	urinary bladder cancer	DOID:8051	bladder papillary clear cell adenocarcinoma	4
DOID:11054	urinary bladder cancer	DOID:8096	bladder mixed adenocarcinoma	3
DOID:11054	urinary bladder cancer	DOID:8097	bladder hepatoid adenocarcinoma	3
DOID:11119	Gilles de la Tourette syndrome	DOID:11119	Gilles de la Tourette syndrome	0
DOID:1115	sarcoma	DOID:0001816	angiosarcoma	1
DOID:1115	sarcoma	DOID:1115	sarcoma	0
DOID:1115	sarcoma	DOID:268	liver angiosarcoma	2
DOID:1115	sarcoma	DOID:355	mast-cell sarcoma	1
DOID:1115	sarcoma	DOID:4233	clear cell sarcoma	1
DOID:1115	sarcoma	DOID:4235	spindle cell sarcoma	1
DOID:1115	sarcoma	DOID:4505	pediatric angiosarcoma	2
DOID:1115	sarcoma	DOID:4512	conventional angiosarcoma	2
DOID:1115	sarcoma	DOID:4513	gallbladder angiosarcoma	2
DOID:1115	sarcoma	DOID:4522	superior vena cava angiosarcoma	2
DOID:1115	sarcoma	DOID:4524	prostate angiosarcoma	2
DOID:1115	sarcoma	DOID:4525	mediastinum angiosarcoma	2
DOID:1115	sarcoma	DOID:4527	ovarian angiosarcoma	2
DOID:1115	sarcoma	DOID:7615	sarcomatosis	1
DOID:11193	syndactyly	DOID:0060242	synpolydactyly	1
DOID:11193	syndactyly	DOID:11193	syndactyly	0
DOID:11199	hypoparathyroidism	DOID:11199	hypoparathyroidism	0
DOID:11239	appendix cancer	DOID:0050911	appendix carcinoid tumor	1
DOID:11239	appendix cancer	DOID:11239	appendix cancer	0
DOID:11239	appendix cancer	DOID:11241	appendix lymphoma	1
DOID:11239	appendix cancer	DOID:3559	pseudomyxoma peritonei	1
DOID:11239	appendix cancer	DOID:3607	appendix mucinous cystadenocarcinoma	3
DOID:11239	appendix cancer	DOID:3608	appendix adenocarcinoma	2
DOID:11239	appendix cancer	DOID:4902	appendix carcinoma	1
DOID:11239	appendix cancer	DOID:8151	appendiceal L-cell glucagon-like peptide producing tumor	1
DOID:11476	osteoporosis	DOID:0060343	glucocorticoid-induced osteoporosis	1
DOID:11476	osteoporosis	DOID:11476	osteoporosis	0
DOID:11476	osteoporosis	DOID:12559	idiopathic juvenile osteoporosis	1
DOID:11555	Fuchs' endothelial dystrophy	DOID:11555	Fuchs' endothelial dystrophy	0
DOID:1156	chondrocalcinosis	DOID:1156	chondrocalcinosis	0
DOID:11612	polycystic ovary syndrome	DOID:11612	polycystic ovary syndrome	0
DOID:11615	penile cancer	DOID:11615	penile cancer	0
DOID:11615	penile cancer	DOID:11838	penis sarcoma	1
DOID:11615	penile cancer	DOID:11839	glans penis cancer	1
DOID:11615	penile cancer	DOID:3448	penis Paget's disease	2
DOID:11615	penile cancer	DOID:3449	penis carcinoma	1
DOID:11615	penile cancer	DOID:4277	penis basal cell carcinoma	2
DOID:11615	penile cancer	DOID:5518	penis squamous cell carcinoma	2
DOID:11615	penile cancer	DOID:5907	penis non-invasive verrucous carcinoma	4
DOID:11615	penile cancer	DOID:5908	penis verrucous carcinoma	3
DOID:11615	penile cancer	DOID:7047	penis basaloid carcinoma	3
DOID:11615	penile cancer	DOID:7958	sarcomatoid penile squamous cell carcinoma	3
DOID:11615	penile cancer	DOID:8009	penis mixed squamous cell carcinoma	3
DOID:11615	penile cancer	DOID:8013	penis papillary carcinoma	3
DOID:11714	gestational diabetes	DOID:11714	gestational diabetes	0
DOID:11720	distal muscular dystrophy	DOID:0111078	tibial muscular dystrophy	1
DOID:11720	distal muscular dystrophy	DOID:11720	distal muscular dystrophy	0
DOID:11724	limb-girdle muscular dystrophy	DOID:0110273	autosomal dominant limb-girdle muscular dystrophy	1
DOID:11724	limb-girdle muscular dystrophy	DOID:0110274	autosomal recessive limb-girdle muscular dystrophy	1
DOID:11724	limb-girdle muscular dystrophy	DOID:0110275	autosomal recessive limb-girdle muscular dystrophy type 2A	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110276	autosomal recessive limb-girdle muscular dystrophy type 2B	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110277	autosomal recessive limb-girdle muscular dystrophy type 2C	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110278	autosomal recessive limb-girdle muscular dystrophy type 2D	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110279	autosomal recessive limb-girdle muscular dystrophy type 2E	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110280	autosomal recessive limb-girdle muscular dystrophy type 2F	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110281	autosomal recessive limb-girdle muscular dystrophy type 2G	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110282	autosomal recessive limb-girdle muscular dystrophy type 2H	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110283	autosomal recessive limb-girdle muscular dystrophy type 2J	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110284	autosomal recessive limb-girdle muscular dystrophy type 2L	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110285	autosomal recessive limb-girdle muscular dystrophy type 2Q	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110286	autosomal recessive limb-girdle muscular dystrophy type 2R	2
DOID:11724	limb-girdle muscular dystrophy	DOID:0110287	autosomal recessive limb-girdle muscular dystrophy type 2S	2
